subset,relpath,env,move_label,act_label,composite_label,split
C_fusion,C_fusion/RIGHT_ATTACK_08_E3.mp4,DimQuiet,RIGHT,ATTACK,RIGHT+ATTACK,train
C_fusion,C_fusion/RIGHT_ATTACK_08_E4.mp4,DimFan,RIGHT,ATTACK,RIGHT+ATTACK,val
C_fusion,C_fusion/RIGHT_ATTACK_09_E1.mp4,BrightQuiet,RIGHT,ATTACK,RIGHT+ATTACK,test
C_fusion,C_fusion/RIGHT_ATTACK_09_E2.mp4,BrightFan,RIGHT,ATTACK,RIGHT+ATTACK,test
C_fusion,C_fusion/RIGHT_ATTACK_09_E3.mp4,DimQuiet,RIGHT,ATTACK,RIGHT+ATTACK,val
C_fusion,C_fusion/RIGHT_ATTACK_09_E4.mp4,DimFan,RIGHT,ATTACK,RIGHT+ATTACK,train
C_fusion,C_fusion/RIGHT_ATTACK_10_E1.mp4,BrightQuiet,RIGHT,ATTACK,RIGHT+ATTACK,train
C_fusion,C_fusion/RIGHT_ATTACK_10_E2.mp4,BrightFan,RIGHT,ATTACK,RIGHT+ATTACK,test
C_fusion,C_fusion/RIGHT_ATTACK_10_E3.mp4,DimQuiet,RIGHT,ATTACK,RIGHT+ATTACK,train
C_fusion,C_fusion/RIGHT_ATTACK_10_E4.mp4,DimFan,RIGHT,ATTACK,RIGHT+ATTACK,train
C_fusion,C_fusion/RIGHT_DEFEND_01_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_01_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/RIGHT_DEFEND_01_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_01_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_02_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_02_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/RIGHT_DEFEND_02_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_02_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/RIGHT_DEFEND_03_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/RIGHT_DEFEND_03_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_03_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_03_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/RIGHT_DEFEND_04_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_04_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_04_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/RIGHT_DEFEND_04_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_05_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_05_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_05_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_05_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_06_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_06_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_06_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_06_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_07_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_07_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_07_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_07_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_08_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_08_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_08_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_08_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,val
C_fusion,C_fusion/RIGHT_DEFEND_09_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_09_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/RIGHT_DEFEND_09_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_09_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_10_E1.mp4,BrightQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_10_E2.mp4,BrightFan,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_10_E3.mp4,DimQuiet,RIGHT,DEFEND,RIGHT+DEFEND,train
C_fusion,C_fusion/RIGHT_DEFEND_10_E4.mp4,DimFan,RIGHT,DEFEND,RIGHT+DEFEND,test
C_fusion,C_fusion/STOP_ATTACK_01_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_01_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_01_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_01_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_02_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_02_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_02_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_02_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_03_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_03_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_03_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_03_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_04_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_04_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_04_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_04_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_05_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_05_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_05_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_05_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_06_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_06_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_06_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_06_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_07_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_07_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_07_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,test
C_fusion,C_fusion/STOP_ATTACK_07_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_08_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_08_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_08_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_08_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_09_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_09_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,val
C_fusion,C_fusion/STOP_ATTACK_09_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_09_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_10_E1.mp4,BrightQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_10_E2.mp4,BrightFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_10_E3.mp4,DimQuiet,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_ATTACK_10_E4.mp4,DimFan,STOP,ATTACK,STOP+ATTACK,train
C_fusion,C_fusion/STOP_DEFEND_01_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_01_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_01_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_01_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_02_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_02_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_02_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_02_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_03_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_03_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_03_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_03_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_04_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_04_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_04_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_04_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_05_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_05_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_05_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_05_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_06_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_06_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_06_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_06_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_07_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_07_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_07_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_07_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_08_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_08_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_08_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_08_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_09_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_09_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_09_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_09_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,val
C_fusion,C_fusion/STOP_DEFEND_10_E1.mp4,BrightQuiet,STOP,DEFEND,STOP+DEFEND,test
C_fusion,C_fusion/STOP_DEFEND_10_E2.mp4,BrightFan,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_10_E3.mp4,DimQuiet,STOP,DEFEND,STOP+DEFEND,train
C_fusion,C_fusion/STOP_DEFEND_10_E4.mp4,DimFan,STOP,DEFEND,STOP+DEFEND,train
